Category,LocalizedName,Name,DefenseStab,DefenseSlash,DefenseSmash,MaxStatus,RPGBuffWeight,Weight,Price,Id
Basic Caparisons,ui_nm_caparison02_m01,Caparison02_m06,3,5,3,10,0.3,8.0,2000,d842004a-b83f-4768-8551-a2fe0bbfe0a4
Basic Caparisons,ui_nm_caparison02_m01,Caparison02_m07,3,5,3,10,0.3,8.0,2000,55d6ad0e-011e-4a3e-93ec-1c7f582edf63
Basic Caparisons,ui_nm_caparison02_m01,Caparison02_m08,3,5,3,10,0.3,8.0,2000,2ca11fcf-c0a1-4424-97cc-9538c3a5be7c
Basic Caparisons,ui_nm_caparison03_m01,Caparison03_m01,4,6,3,15,0.2,8.8,2313,665005e3-8f19-477e-a10c-6cb665ce1df9
Basic Caparisons,ui_nm_caparison03_m01,Caparison03_m02,4,6,3,15,0.2,8.8,2313,b50bc28e-7a5a-4ec7-92a6-454800f158e9
Basic Caparisons,ui_nm_caparison03_m01,Caparison03_m03,4,6,3,15,0.2,8.8,2313,26566627-402c-4d3f-adf8-2aa205194b0e
Basic Caparisons,ui_nm_caparison03_m01,Caparison03_m04,4,6,3,15,0.2,8.8,2313,010dace9-e80f-49db-b744-968a2a05b3ed
Basic Caparisons,ui_nm_caparison03_m01,Caparison03_m05,4,6,3,15,0.2,8.8,2313,d0864235-80e2-4077-9586-8316c95a3bcb
Basic Caparisons,ui_nm_caparison03_m01,Caparison03_m06,4,6,3,15,0.2,8.8,2313,74c05b8b-6461-4e24-a344-99a48197c503
Basic Caparisons,ui_nm_caparison03_m01,Caparison03_m07,4,6,3,15,0.2,8.8,2313,f5c64a03-c38c-4736-8805-28f743646ff9
Basic Caparisons,ui_nm_caparison03_m01,Caparison03_m08,4,6,3,15,0.2,8.8,2313,51f8ae21-65c9-424f-b0ef-3ab7453714a8
Basic Caparisons,ui_nm_caparison03_Leipa,Caparison03_mLeipa,4,6,3,15,0.2,8.8,2313,a57afc93-b952-461b-8dfa-18ba1a446431
Basic Caparisons,ui_nm_caparison03_Leipa,Caparison03_mLeipa01,4,6,3,15,0.2,8.8,2313,972175ab-00fc-471b-ae1d-6d257a18ad58
Basic Caparisons,ui_nm_caparison03_Leipa,Caparison03_mLeipa02,4,6,3,15,0.2,8.8,2313,5979f0c3-bf55-4bd5-9d91-f4dc08902257
Basic Caparisons,ui_nm_caparison03_Leipa,Caparison03_mLeipa03,4,6,3,15,0.2,8.8,2313,9902f662-a748-4765-b78a-23b1fc91333f
Basic Caparisons,ui_nm_caparison03_Ruthard,Caparison03_mRuthard,4,6,3,15,0.2,8.8,2313,1e0ac4a2-00f9-4d50-b80e-0e3033bf12ba
Basic Caparisons,ui_nm_caparison03_Ruthard,Caparison03_mRuthard02,4,6,3,15,0.2,8.8,2313,96fd2a94-7570-473a-b4ba-7b64829247f7
Basic Caparisons,ui_nm_caparison03_Semin,Caparison03_mSemin,4,6,3,15,0.2,8.8,2313,2c972710-02d1-41e0-83cd-8de8f9bc7216
Basic Caparisons,ui_nm_caparison04_m01,Caparison04_m01,5,7,3,20,0.4,9.6,2625,27467b6f-a8d8-498b-9297-b8eaba69e80c
Basic Caparisons,ui_nm_caparison04_m01,Caparison04_m02,5,7,3,20,0.4,9.6,2625,f8307be9-ec64-4934-953b-cbea36aa4b2d
Basic Caparisons,ui_nm_caparison04_m01,Caparison04_m03,5,7,3,20,0.4,9.6,2625,dea605c7-2f09-4d49-af83-6224d036bc21
Basic Caparisons,ui_nm_caparison04_m01,Caparison04_m04,5,7,3,20,0.4,9.6,2625,97c45588-7a43-432e-b364-913159035351
Basic Caparisons,ui_nm_caparison04_m01,Caparison04_m05,5,7,3,20,0.4,9.6,2625,903e2f21-996c-487b-aa2c-ec31d246f937
Basic Caparisons,ui_nm_caparison04_m01,Caparison04_m06,5,7,3,20,0.4,9.6,2625,676a72d3-c088-477b-9fd5-47c0c65d18fb
Basic Caparisons,ui_nm_caparison04_m01,Caparison04_m07,5,7,3,20,0.4,9.6,2625,c0da574d-f21f-4d6f-916f-eeeca45d895b
Basic Caparisons,ui_nm_caparison04_m01,Caparison04_m08,5,7,3,20,0.4,9.6,2625,644aeef7-5230-4912-a7d7-a021e5674df6
Basic Caparisons,ui_nm_caparison05_m01,Caparison05_m01,5,7,3,20,0.4,9.6,2625,3a098596-5bb6-405c-b7b5-70cdff8db673
Basic Caparisons,ui_nm_caparison05_m01,Caparison05_m02,5,7,3,20,0.4,9.6,2625,a8308a40-31ae-459f-8a93-d82de04efd15
Basic Caparisons,ui_nm_caparison05_m01,Caparison05_m03,5,7,3,20,0.4,9.6,2625,dfb5ebaf-70d3-4db8-8eae-340a225bb452
Basic Caparisons,ui_nm_caparison05_m01,Caparison05_m04,5,7,3,20,0.4,9.6,2625,08488293-63b5-42c6-803a-8d547d425925
Basic Caparisons,ui_nm_caparison05_m01,Caparison05_m05,5,7,3,20,0.4,9.6,2625,8ce6b2ec-d2bb-45a3-bbd1-4574d293607c
Basic Caparisons,ui_nm_caparison05_m01,Caparison05_m06,5,7,3,20,0.4,9.6,2625,bb84ffa6-211c-4fd3-9771-873f9f939dc1
Basic Caparisons,ui_nm_caparison05_m01,Caparison05_m07,5,7,3,20,0.4,9.6,2625,8d345816-ec28-4f71-8fdb-79438308df70
Basic Caparisons,ui_nm_caparison05_m01,Caparison05_m08,5,7,3,20,0.4,9.6,2625,bbfb564d-768f-4252-8998-91edcf2cab86
Bridles,ui_nm_basicbridle01_m01,BasicBridle01_m01,0,5,1,17,0.3,2.0,1500,6ebbf914-5917-4ce0-850b-caf2c04f6562
Bridles,ui_nm_basicbridle01_m01,BasicBridle01_m02,0,5,1,17,0.3,2.0,1500,eff39384-5a02-4cc5-89d8-4717824480bc
Bridles,ui_nm_basicbridle01_m01,BasicBridle01_m03,0,5,1,17,0.3,2.0,1500,8033fb08-2fbb-40fd-88a0-db257ea7409a
Bridles,ui_nm_basicbridle01_m01,BasicBridle01_m04,0,5,1,17,0.3,2.0,1500,d9277418-34a7-42c5-8514-03e1f1d4850f
Bridles,ui_nm_basicbridle01_m01,BasicBridle01_m05,0,5,1,17,0.3,2.0,1500,aa4fe572-9442-4184-8dba-d8c91efd3700
Bridles,ui_nm_basicbridle01_m01,BasicBridle01_m06,0,5,1,17,0.3,2.0,1500,3a8dc292-52a2-4140-82af-eaa8737a52e9
Bridles,ui_nm_basicbridle01_m01,BasicBridle01_m07,0,5,1,17,0.3,2.0,1500,9fc5c8ee-4b81-4e99-8b84-b2fa60b833b5
Bridles,ui_nm_basicbridle01_m01,BasicBridle01_m08,0,5,1,17,0.3,2.0,1500,fb6859ba-cda9-417b-926c-97e2357d51df
Bridles,ui_nm_basicbridle01_m01,BasicBridle01_m09,0,5,1,17,0.3,2.0,1500,7093c5df-79d8-41f3-9e9d-f3227072b875
Bridles,ui_nm_basicbridle01_m01,BasicBridle01_m10,0,5,1,17,0.3,2.0,1500,d6da5adc-f3aa-4e20-b65e-903971bbe55a
Bridles,ui_nm_basicbridle01_m01,BasicBridle02_m01,1,6,1,21,0.5,2.2,2000,49d08322-10f6-4f56-b9ae-ceb8b62d5c52
Bridles,ui_nm_basicbridle02_m01,BasicBridle02_m02,1,6,1,21,0.5,2.2,2000,c2749a78-ed35-4df9-a7e9-0942bc8ccc9d
Bridles,ui_nm_basicbridle02_m01,BasicBridle02_m03,1,6,1,21,0.5,2.2,2000,4ed20d32-2ae9-4eae-8b66-4f017eeb59ab
Bridles,ui_nm_basicbridle02_m01,BasicBridle02_m04,1,6,1,21,0.5,2.2,2000,e6ea8edc-0c8a-4e93-9ba2-0b2c67cfd336
Bridles,ui_nm_basicbridle02_m01,BasicBridle02_m05,1,6,1,21,0.5,2.2,2000,89001105-166c-4276-b92c-da1b6bb83805
Bridles,ui_nm_basicbridle02_m01,BasicBridle02_m06,1,6,1,21,0.5,2.2,2000,596212ea-ce9b-4b8c-af09-278ae2d834bb
Bridles,ui_nm_basicbridle02_m01,BasicBridle02_m07,1,6,1,21,0.5,2.2,2000,21f1f549-1bbb-479c-8368-0ee986dc7636
Bridles,ui_nm_basicbridle02_m01,BasicBridle02_m08,1,6,1,21,0.5,2.2,2000,c5d6da49-48b0-461c-b7ae-eb16b0599b15
Bridles,ui_nm_basicbridle02_m01,BasicBridle02_m09,1,6,1,21,0.5,2.2,2000,9c4be44a-ddcf-4829-9cf4-71f0161c5108
Bridles,ui_nm_basicbridle02_m01,BasicBridle02_m10,1,6,1,21,0.5,2.2,2000,6f04d4c1-d6bf-440b-a199-f6a081843558
Bridles,ui_nm_basicbridle03_m01,BasicBridle03_m01,0,5,1,17,0.4,2.0,1500,3a865dd3-3380-456a-9818-7b96efe83876
Bridles,ui_nm_basicbridle03_m01,BasicBridle03_m02,0,5,1,17,0.4,2.0,1500,c68f7174-ae53-4d75-ac92-88c54eccc452
Bridles,ui_nm_basicbridle03_m01,BasicBridle03_m03,0,5,1,17,0.4,2.0,1500,3fed5dda-18f1-4e5e-b1f8-471a0f7d1241
Bridles,ui_nm_basicbridle03_m01,BasicBridle03_m04,0,5,1,17,0.4,2.0,1500,e6352ea6-c400-4284-ae13-dc2c04e6ea4b
Bridles,ui_nm_basicbridle03_m01,BasicBridle03_m05,0,5,1,17,0.4,2.0,1500,ded459e9-fb6f-4225-8d8f-2ff70300884d
Bridles,ui_nm_basicbridle03_m01,BasicBridle03_m06,0,5,1,17,0.4,2.0,1500,cbe3909c-1d76-4ef8-94bd-7c419ead48f9
Bridles,ui_nm_basicbridle03_m01,BasicBridle03_m07,0,5,1,17,0.4,2.0,1500,84ef8a68-a21b-4227-83be-a3d69bcbe7af
Bridles,ui_nm_basicbridle03_m01,BasicBridle03_m08,0,5,1,17,0.4,2.0,1500,59823877-63a1-4e97-8c5f-e3e5db024823
Bridles,ui_nm_basicbridle03_m01,BasicBridle03_m09,0,5,1,17,0.4,2.0,1500,c0b3273b-5121-49ae-ae0e-95c35634ff2d
Bridles,ui_nm_basicbridle03_m01,BasicBridle03_m10,0,5,1,17,0.4,2.0,1500,98a01fba-7694-4f59-8e6f-0e68364bf850
Bridles,ui_nm_eastbridle02_m01,EastBridle02_m01,2,7,3,28,0.6,2.6,3000,f0107fc6-4be0-4f17-94df-5413a93a6228
Bridles,ui_nm_eastbridle02_m01,EastBridle02_m02,2,7,3,28,0.6,2.6,3000,a6855c72-1caf-4e4c-9ceb-c128f4b19d09
Bridles,ui_nm_eastbridle02_m01,EastBridle02_m03,2,7,3,28,0.6,2.6,3000,8b6afb40-e9b0-4b82-afda-7c134a521d77
Bridles,ui_nm_eastbridle02_m01,EastBridle02_m04,2,7,3,28,0.6,2.6,3000,dadc9db2-ff5d-4845-901d-fcf9504bcd4e
Bridles,ui_nm_eastbridle02_m01,EastBridle02_m05,2,7,3,28,0.6,2.6,3000,662663b9-61ae-4378-a2a6-b3c82beea544
Bridles,ui_nm_eastbridle02_m01,EastBridle02_m06,2,7,3,28,0.6,2.6,3000,1fa14c25-19b0-455a-9fff-592a3fddf336
Bridles,ui_nm_eastbridle02_m01,EastBridle02_m07,2,7,3,28,0.6,2.6,3000,cf252e68-842d-4e7d-a597-d07938c14439
Bridles,ui_nm_eastbridle02_m01,EastBridle02_m08,2,7,3,28,0.6,2.6,3000,6bbc8afd-602d-4181-99cc-4b5cdd64cf44
Bridles,ui_nm_eastbridle02_m01,EastBridle02_m09,2,7,3,28,0.6,2.6,3000,153b4fff-7a69-4425-bb31-fa74034f5d78
Bridles,ui_nm_eastbridle02_m01,EastBridle02_m10,2,7,3,28,0.6,2.6,3000,54bfe970-e84d-453d-9fd0-8da0eaa178a7
Bridles,ui_nm_noblebridle01_m01,NobleBridle01_m01,2,7,4,31,0.9,2.8,3500,68204d36-5d4d-412e-9b37-8bce360952f3
Bridles,ui_nm_noblebridle01_m01,NobleBridle01_m02,2,7,4,31,0.9,2.8,3500,c3deaeec-4712-4e2b-bd95-20b3a8c2b549
Bridles,ui_nm_noblebridle01_m01,NobleBridle01_m03,2,7,4,31,0.9,2.8,3500,8e9765b9-4cc8-4cbf-9013-873946960aab
Bridles,ui_nm_noblebridle01_m01,NobleBridle01_m04,2,7,4,31,0.9,2.8,3500,c8542eac-f3ed-4799-8cb9-e60d3ed84c85
Bridles,ui_nm_noblebridle01_m01,NobleBridle01_m05,2,7,4,31,0.9,2.8,3500,38524c97-f740-4e37-b65a-ea332e3e4385
Bridles,ui_nm_noblebridle01_m01,NobleBridle01_m06,2,7,4,31,0.9,2.8,3500,236a25e6-232a-431f-9541-7b4bb3ac41b6
Bridles,ui_nm_noblebridle01_m01,NobleBridle01_m07,2,7,4,31,0.9,2.8,3500,95a500fb-89e3-45fc-a058-15335899b0bf
Bridles,ui_nm_noblebridle01_m01,NobleBridle01_m08,2,7,4,31,0.9,2.8,3500,a3d02b6b-e8ef-4727-8548-9bac4b627124
Bridles,ui_nm_noblebridle01_m01,NobleBridle01_m09,2,7,4,31,0.9,2.8,3500,3c865190-3414-4fd0-8a1c-3d8e018209d1
Bridles,ui_nm_noblebridle01_m01,NobleBridle01_m10,2,7,4,31,0.9,2.8,3500,23cf705b-f472-4fa8-a623-ed6ccf36e022
Bridles,ui_nm_noblebridle02_m01,NobleBridle02_m01,3,8,5,35,1.0,3.0,4600,72eb952b-3354-4e70-8c54-5c9a33fb9f91
Bridles,ui_nm_noblebridle02_m01,NobleBridle02_m02,3,8,5,35,1.0,3.0,4600,8d8c6878-5e2e-4d05-8518-4da978492031
Bridles,ui_nm_noblebridle02_m01,NobleBridle02_m03,3,8,5,35,1.0,3.0,4600,caccef17-3530-4e16-9c1b-09f3972eb400
Bridles,ui_nm_noblebridle02_m01,NobleBridle02_m04,3,8,5,35,1.0,3.0,4600,5ae64694-f455-411a-a33d-dfc91c95a199
Bridles,ui_nm_noblebridle02_m01,NobleBridle02_m05,3,8,5,35,1.0,3.0,4600,478b934c-025e-4313-acfc-bc1e699d1a95
Bridles,ui_nm_noblebridle02_m01,NobleBridle02_m06,3,8,5,35,1.0,3.0,4600,8af9135b-2b6e-442b-a6c7-c9d8ea4530d4
Bridles,ui_nm_noblebridle02_m01,NobleBridle02_m07,3,8,5,35,1.0,3.0,4600,83003a9e-8c50-4a48-976b-f9fde08145a5
Bridles,ui_nm_noblebridle02_m01,NobleBridle02_m08,3,8,5,35,1.0,3.0,4600,34168b55-f1d6-4f52-9f2c-d1373a8b4269
Bridles,ui_nm_noblebridle02_m01,NobleBridle02_m09,3,8,5,35,1.0,3.0,4600,aecfd845-a69d-4e69-9cdb-49026eda4924
Bridles,ui_nm_noblebridle02_m01,NobleBridle02_m10,3,8,5,35,1.0,3.0,4600,f854687f-fc8a-4c51-93d9-98535bd75731
Bridles,ui_nm_nomadbridle01_m01,NomadBridle01_m01,2,8,5,28,0.8,2.0,3400,0caed7dc-b9cb-48f3-8960-7f39b3e8b71b
Bridles,ui_nm_horseTrading_cheapBridle,horseTrading_cheapBridle,0,1,2,16,0.1,2.0,220,505343b8-b5ff-4f47-94d9-470a1977a421
Bridles,ui_nm_loot_rattayBridle,loot_rattayBridle,1,5,2,16,0.3,2.0,350,43f00e08-e8c1-462c-897f-447ad7ab37f0
Chanfrons,ui_nm_cumanchanfron01_m01,CumanChanfron01_m01,50,25,20,45,0.8,7.0,8200,8193888e-7412-4304-b2f5-6448c0d1047e
Chanfrons,ui_nm_warchanfron01_m01,WarChanfron01_m01,60,45,15,45,1.0,9.0,12650,77f4d779-aeea-4937-a36c-74d17eb2cb15
Chanfrons,ui_nm_warchanfron01_m01,WarChanfron01_m02,60,45,15,45,1.0,9.0,12650,c195f864-5154-4df2-ac14-b552f9be8dc6
Chanfrons,ui_nm_warchanfron01_m01,WarChanfron01_m03,60,45,15,45,1.0,9.0,12650,15fbc2fb-af46-4765-9ffd-0ed63f596b3b
Chanfrons,ui_nm_warchanfron01_m01,WarChanfron01_m04,60,45,15,45,1.0,9.0,12650,e6e2e301-8df2-41ba-b55d-935118da72f4
Chanfrons,ui_nm_warchanfron01_m01,WarChanfron01_m05,60,45,15,45,1.0,9.0,12650,e6cc44a4-d5c3-4dfc-8198-d0a902f5d6bd
Chanfrons,ui_nm_warchanfron01_m01,WarChanfron01_m06,60,45,15,45,1.0,9.0,12650,df55ebd0-b61c-4a82-88c6-0c20a2335e0c
Chanfrons,ui_nm_warchanfron01_m01,WarChanfron01_m07,60,45,15,45,1.0,9.0,12650,f9cbfaff-21fb-48a8-b10d-d97585b10201
Chanfrons,ui_nm_warchanfron01_m01,WarChanfron01_m08,60,45,15,45,1.0,9.0,12650,fbeadf50-89c1-476c-bc32-96b3249a59ef
Chanfrons,ui_nm_warchanfron01_m01,WarChanfron01_m09,60,45,15,45,1.0,9.0,12650,3d70fc92-440d-4177-85e1-6c702d185059
Chanfrons,ui_nm_warchanfron01_m01,WarChanfron01_m10,60,45,15,45,1.0,9.0,12650,5b7fd800-e9a2-48a7-97d1-3afd561dea39
Chanfrons,ui_nm_warchanfron02_m01,WarChanfron02_m01,30,20,10,22,0.5,6.0,3500,2a119cb9-20a9-466a-982b-645b6fc733ac
Chanfrons,ui_nm_warchanfron02_m01,WarChanfron02_m02,30,20,10,22,0.5,6.0,3500,d8738c2c-9a40-4393-a2a8-01e3ae5f3b3a
Chanfrons,ui_nm_warchanfron02_m01,WarChanfron02_m03,30,20,10,22,0.5,6.0,3500,891e6272-8792-435c-ad17-0f0d04fc4ede
Chanfrons,ui_nm_warchanfron02_m01,WarChanfron02_m04,30,20,10,22,0.5,6.0,3500,fe4c4894-b916-4d35-b403-2280dac4975c
Chanfrons,ui_nm_warchanfron02_m01,WarChanfron02_m05,30,20,10,22,0.5,6.0,3500,93c91306-67dd-446a-8d3d-67de866d97df
Chanfrons,ui_nm_warchanfron02_m01,WarChanfron02_m06,30,20,10,22,0.5,6.0,3500,db7e8637-31de-4287-ad28-ee779ff4c25d
Chanfrons,ui_nm_warchanfron02_m01,WarChanfron02_m07,30,20,10,22,0.5,6.0,3500,b2350448-fdc8-4ac3-84dc-263a1a0fc64c
Chanfrons,ui_nm_warchanfron02_m01,WarChanfron02_m08,30,20,10,22,0.5,6.0,3500,fff81d9e-65b0-49a9-a41d-48d67bd3fbd0
Chanfrons,ui_nm_warchanfron02_m01,WarChanfron02_m09,30,20,10,22,0.5,6.0,3500,b0102119-cab9-4d52-b473-f99a938ad083
Chanfrons,ui_nm_warchanfron02_m01,WarChanfron02_m10,30,20,10,22,0.5,6.0,3500,b6f33840-7bfe-4ce8-aa6c-5151207682fd
Chanfrons,ui_nm_warchanfron03_m01,WarChanfron03_m01,48,35,13,36,0.8,7.8,8000,cc619b0e-2c49-4b2f-9029-163301396b79
Chanfrons,ui_nm_warchanfron03_m01,WarChanfron03_m02,48,35,13,36,0.8,7.8,8000,1144ac54-351f-44d2-a713-a525f5d1fd19
Chanfrons,ui_nm_warchanfron03_m01,WarChanfron03_m03,48,35,13,36,0.8,7.8,8000,637a1bcc-a03a-4733-98b0-df7be1ef6d18
Chanfrons,ui_nm_warchanfron03_m01,WarChanfron03_m04,48,35,13,36,0.8,7.8,8000,29f86d3a-4bf2-4c0f-b177-94fa7027b23c
Chanfrons,ui_nm_warchanfron03_m01,WarChanfron03_m05,48,35,13,36,0.8,7.8,8000,ddba3782-b343-4bf1-9142-225b49e2c976
Chanfrons,ui_nm_warchanfron03_m01,WarChanfron03_m06,48,35,13,36,0.8,7.8,8000,4f638b4b-adb2-4782-b3de-0bb93ddf8429
Chanfrons,ui_nm_warchanfron03_m01,WarChanfron03_m07,48,35,13,36,0.8,7.8,8000,69aa0f16-b6ef-4cd8-affc-a6c5e1a20331
Chanfrons,ui_nm_warchanfron03_m01,WarChanfron03_m08,48,35,13,36,0.8,7.8,8000,881032cf-cd77-4b76-b8de-d3cfac5a21fe
Chanfrons,ui_nm_warchanfron03_m01,WarChanfron03_m09,48,35,13,36,0.8,7.8,8000,fc9ea950-6d10-4353-9197-ea2a437fdca0
Chanfrons,ui_nm_warchanfron03_m01,WarChanfron03_m10,48,35,13,36,0.8,7.8,8000,a7863748-175b-4ff5-bcc1-77a914fe1068
Chanfrons,ui_nm_warchanfron03_m01,WarChanfron03_mMessenger,48,35,13,36,0.8,7.8,8000,32432cd2-9f55-4107-984a-091755410155
Harnesses,ui_nm_basicharness01_m01,BasicHarness01_m01,7,17,11,14,0.4,9.0,2167,14b87250-c51b-43bc-b8af-abaa7e192102
Harnesses,ui_nm_basicharness01_m01,BasicHarness01_m02,7,17,11,14,0.4,9.0,2167,a0f0411b-78f9-4e13-aaee-2db04706021d
Harnesses,ui_nm_basicharness01_m01,BasicHarness01_m03,7,17,11,14,0.4,9.0,2167,1d979689-a035-44d8-adad-4e6068a74714
Harnesses,ui_nm_basicharness01_m01,BasicHarness01_m04,7,17,11,14,0.4,9.0,2167,5c93de8b-a82c-45ed-9d69-466d71d5056f
Harnesses,ui_nm_basicharness01_m01,BasicHarness01_m05,7,17,11,14,0.4,9.0,2167,6f3c3b10-687a-480c-93dc-771b063250c6
Harnesses,ui_nm_basicharness01_m01,BasicHarness01_m06,7,17,11,14,0.4,9.0,2167,215b3118-14aa-4576-ace0-e14c96785314
Harnesses,ui_nm_basicharness01_m01,BasicHarness01_m07,7,17,11,14,0.4,9.0,2167,88b82d1f-dd8d-4546-b3fa-73d3f2356552
Harnesses,ui_nm_basicharness01_m01,BasicHarness01_m08,7,17,11,14,0.4,9.0,2167,94fdc2b1-95a3-4519-a1c6-093c2a854009
Harnesses,ui_nm_basicharness01_m01,BasicHarness01_m09,7,17,11,14,0.4,9.0,2167,ecd94ac4-e8f0-48c4-95e4-729685ca8f28
Harnesses,ui_nm_basicharness01_m01,BasicHarness01_m10,7,17,11,14,0.4,9.0,2167,b5e1afb0-d067-486a-9d8e-0b4a278c43ee
Harnesses,ui_nm_basicharness01_m01,BasicHarness01_m11,7,17,11,14,0.4,9.0,2167,132977d7-bfe2-466d-ba43-f7328beb8f86
Harnesses,ui_nm_basicharness01_m01,BasicHarness01_m12,7,17,11,14,0.4,9.0,2167,b0f581d8-b787-4489-bb7b-b5fd049d1e43
Harnesses,ui_nm_basicharness01_m01,BasicHarness01_m13,7,17,11,14,0.4,9.0,2167,156d7c44-9882-4951-a1a5-bb6717a665e6
Harnesses,ui_nm_basicharness01_m01,BasicHarness01_m14,7,17,11,14,0.4,9.0,2167,5f2ae2c5-b557-4399-a01e-4d7de16bfa49
Harnesses,ui_nm_basicharness02_m01,BasicHarness02_m01,5,15,10,10,0.3,8.4,2000,353e4bb0-d365-4281-8a47-a5ab9d694c62
Harnesses,ui_nm_basicharness02_m01,BasicHarness02_m02,5,15,10,10,0.3,8.4,2000,1017710d-9585-4416-9a14-92c271ff0077
Harnesses,ui_nm_basicharness02_m01,BasicHarness02_m03,5,15,10,10,0.3,8.4,2000,1da7e68f-e06d-4417-bac8-901350da15b7
Harnesses,ui_nm_basicharness02_m01,BasicHarness02_m04,5,15,10,10,0.3,8.4,2000,d358142b-ba22-422a-ac40-9f6613776bc4
Harnesses,ui_nm_basicharness02_m01,BasicHarness02_m05,5,15,10,10,0.3,8.4,2000,3793a429-6d49-4542-a263-bd6f16425790
Harnesses,ui_nm_basicharness02_m01,BasicHarness02_m06,5,15,10,10,0.3,8.4,2000,4967ecb7-3dae-4390-a9a2-6a0f08a4b92e
Harnesses,ui_nm_basicharness02_m01,BasicHarness02_m07,5,15,10,10,0.3,8.4,2000,10378077-c05f-4fd3-ab2e-627a969e51b3
Harnesses,ui_nm_basicharness02_m01,BasicHarness02_m08,5,15,10,10,0.3,8.4,2000,88455b1c-c518-4ebf-a637-90852153dddd
Harnesses,ui_nm_basicharness02_m01,BasicHarness02_m09,5,15,10,10,0.3,8.4,2000,4ed167e1-9712-464c-9b34-032ab10b3b20
Harnesses,ui_nm_basicharness02_m01,BasicHarness02_m10,5,15,10,10,0.3,8.4,2000,aa12cf71-7816-40da-9b1b-a5cef0874dda
Harnesses,ui_nm_basicharness02_m01,BasicHarness02_m11,5,15,10,10,0.3,8.4,2000,928226ee-b328-4c29-b2aa-6a3aec846972
Harnesses,ui_nm_basicharness02_m01,BasicHarness02_m12,5,15,10,10,0.3,8.4,2000,88ad09e8-f339-4f9f-8b26-2572e58c5023
Harnesses,ui_nm_basicharness02_m01,BasicHarness02_m13,5,15,10,10,0.3,8.4,2000,3a7911af-8a5b-4038-890a-90cd4f66c1a4
Harnesses,ui_nm_basicharness02_m01,BasicHarness02_m14,5,15,10,10,0.3,8.4,2000,9a91b09f-bcc2-4bc5-9505-7822f59826af
