Category,LocalizedName,Name,DefenseStab,DefenseSlash,DefenseSmash,MaxStatus,RPGBuffWeight,Weight,Price,Id
Bridles,ui_nm_basicbridle03_m01,BasicBridle03_m04,0,5,1,17,0.4,2.0,1500,e6352ea6-c400-4284-ae13-dc2c04e6ea4b
Bridles,ui_nm_basicbridle03_m01,BasicBridle03_m05,0,5,1,17,0.4,2.0,1500,ded459e9-fb6f-4225-8d8f-2ff70300884d
Bridles,ui_nm_basicbridle03_m01,BasicBridle03_m06,0,5,1,17,0.4,2.0,1500,cbe3909c-1d76-4ef8-94bd-7c419ead48f9
Bridles,ui_nm_basicbridle03_m01,BasicBridle03_m07,0,5,1,17,0.4,2.0,1500,84ef8a68-a21b-4227-83be-a3d69bcbe7af
Bridles,ui_nm_basicbridle03_m01,BasicBridle03_m08,0,5,1,17,0.4,2.0,1500,59823877-63a1-4e97-8c5f-e3e5db024823
Bridles,ui_nm_basicbridle03_m01,BasicBridle03_m09,0,5,1,17,0.4,2.0,1500,c0b3273b-5121-49ae-ae0e-95c35634ff2d
Bridles,ui_nm_basicbridle03_m01,BasicBridle03_m10,0,5,1,17,0.4,2.0,1500,98a01fba-7694-4f59-8e6f-0e68364bf850
Bridles,ui_nm_eastbridle02_m01,EastBridle02_m01,2,7,3,28,0.6,2.6,3000,f0107fc6-4be0-4f17-94df-5413a93a6228
Bridles,ui_nm_eastbridle02_m01,EastBridle02_m02,2,7,3,28,0.6,2.6,3000,a6855c72-1caf-4e4c-9ceb-c128f4b19d09
Bridles,ui_nm_eastbridle02_m01,EastBridle02_m03,2,7,3,28,0.6,2.6,3000,8b6afb40-e9b0-4b82-afda-7c134a521d77
Bridles,ui_nm_eastbridle02_m01,EastBridle02_m04,2,7,3,28,0.6,2.6,3000,dadc9db2-ff5d-4845-901d-fcf9504bcd4e
Bridles,ui_nm_eastbridle02_m01,EastBridle02_m05,2,7,3,28,0.6,2.6,3000,662663b9-61ae-4378-a2a6-b3c82beea544
Bridles,ui_nm_eastbridle02_m01,EastBridle02_m06,2,7,3,28,0.6,2.6,3000,1fa14c25-19b0-455a-9fff-592a3fddf336
Bridles,ui_nm_eastbridle02_m01,EastBridle02_m07,2,7,3,28,0.6,2.6,3000,cf252e68-842d-4e7d-a597-d07938c14439
Bridles,ui_nm_eastbridle02_m01,EastBridle02_m08,2,7,3,28,0.6,2.6,3000,6bbc8afd-602d-4181-99cc-4b5cdd64cf44
Bridles,ui_nm_eastbridle02_m01,EastBridle02_m09,2,7,3,28,0.6,2.6,3000,153b4fff-7a69-4425-bb31-fa74034f5d78
Bridles,ui_nm_eastbridle02_m01,EastBridle02_m10,2,7,3,28,0.6,2.6,3000,54bfe970-e84d-453d-9fd0-8da0eaa178a7
Bridles,ui_nm_noblebridle01_m01,NobleBridle01_m01,2,7,4,31,0.9,2.8,3500,68204d36-5d4d-412e-9b37-8bce360952f3
Bridles,ui_nm_noblebridle01_m01,NobleBridle01_m02,2,7,4,31,0.9,2.8,3500,c3deaeec-4712-4e2b-bd95-20b3a8c2b549
Bridles,ui_nm_noblebridle01_m01,NobleBridle01_m03,2,7,4,31,0.9,2.8,3500,8e9765b9-4cc8-4cbf-9013-873946960aab
Bridles,ui_nm_noblebridle01_m01,NobleBridle01_m04,2,7,4,31,0.9,2.8,3500,c8542eac-f3ed-4799-8cb9-e60d3ed84c85
Bridles,ui_nm_noblebridle01_m01,NobleBridle01_m05,2,7,4,31,0.9,2.8,3500,38524c97-f740-4e37-b65a-ea332e3e4385
Bridles,ui_nm_noblebridle01_m01,NobleBridle01_m06,2,7,4,31,0.9,2.8,3500,236a25e6-232a-431f-9541-7b4bb3ac41b6
Bridles,ui_nm_noblebridle01_m01,NobleBridle01_m07,2,7,4,31,0.9,2.8,3500,95a500fb-89e3-45fc-a058-15335899b0bf
Bridles,ui_nm_noblebridle01_m01,NobleBridle01_m08,2,7,4,31,0.9,2.8,3500,a3d02b6b-e8ef-4727-8548-9bac4b627124
Bridles,ui_nm_noblebridle01_m01,NobleBridle01_m09,2,7,4,31,0.9,2.8,3500,3c865190-3414-4fd0-8a1c-3d8e018209d1
Bridles,ui_nm_noblebridle01_m01,NobleBridle01_m10,2,7,4,31,0.9,2.8,3500,23cf705b-f472-4fa8-a623-ed6ccf36e022
Bridles,ui_nm_noblebridle02_m01,NobleBridle02_m01,3,8,5,35,1.0,3.0,4600,72eb952b-3354-4e70-8c54-5c9a33fb9f91
Bridles,ui_nm_noblebridle02_m01,NobleBridle02_m02,3,8,5,35,1.0,3.0,4600,8d8c6878-5e2e-4d05-8518-4da978492031
Bridles,ui_nm_noblebridle02_m01,NobleBridle02_m03,3,8,5,35,1.0,3.0,4600,caccef17-3530-4e16-9c1b-09f3972eb400
Bridles,ui_nm_noblebridle02_m01,NobleBridle02_m04,3,8,5,35,1.0,3.0,4600,5ae64694-f455-411a-a33d-dfc91c95a199
Bridles,ui_nm_noblebridle02_m01,NobleBridle02_m05,3,8,5,35,1.0,3.0,4600,478b934c-025e-4313-acfc-bc1e699d1a95
Bridles,ui_nm_noblebridle02_m01,NobleBridle02_m06,3,8,5,35,1.0,3.0,4600,8af9135b-2b6e-442b-a6c7-c9d8ea4530d4
Bridles,ui_nm_noblebridle02_m01,NobleBridle02_m07,3,8,5,35,1.0,3.0,4600,83003a9e-8c50-4a48-976b-f9fde08145a5
Bridles,ui_nm_noblebridle02_m01,NobleBridle02_m08,3,8,5,35,1.0,3.0,4600,34168b55-f1d6-4f52-9f2c-d1373a8b4269
Bridles,ui_nm_noblebridle02_m01,NobleBridle02_m09,3,8,5,35,1.0,3.0,4600,aecfd845-a69d-4e69-9cdb-49026eda4924
Bridles,ui_nm_noblebridle02_m01,NobleBridle02_m10,3,8,5,35,1.0,3.0,4600,f854687f-fc8a-4c51-93d9-98535bd75731
Bridles,ui_nm_nomadbridle01_m01,NomadBridle01_m01,2,8,5,28,0.8,2.0,3400,0caed7dc-b9cb-48f3-8960-7f39b3e8b71b
Bridles,ui_nm_horseTrading_cheapBridle,horseTrading_cheapBridle,0,1,2,16,0.1,2.0,220,505343b8-b5ff-4f47-94d9-470a1977a421
Bridles,ui_nm_loot_rattayBridle,loot_rattayBridle,1,5,2,16,0.3,2.0,350,43f00e08-e8c1-462c-897f-447ad7ab37f0
